"file.text","file.place_full_name","file.geo_coords","file.coords_coords"
"<U+2600><U+FE0F>Influenza disrupted our family
     #vacation.

<U+0001F4CD>Get the #vaccine: We had less
     severe symptoms.
<U+0001F4CD>Donâ€™t go to public places if #fever
     in the last 24 hours.
<U+0001F4CD>https://t.co/kgVMn2LcIN

#Influenza #FightFlu #VaccinesWork
#Gratitude #PermanenteMedicine https://t.co/wHsUBG7foo","","c(Na, Na)","c(Na, Na)"
"The flu took me down for a while. Getting better though. Hope everyone else is feeling okay. #Flu #FluSeason #Eww","Milwaukee, WI","c(Na, Na)","c(Na, Na)"
"AMAZING...NOT Amalng... I'm blaming it on the #FLU","","c(Na, Na)","c(Na, Na)"
"@goaltech12 And #FLU <U+0001F922>","","c(Na, Na)","c(Na, Na)"
"Update. I have the #Flu Boooo.  But @altbrandi1077 will be there helping you get your Mumford on! https://t.co/lUJwS0aVZY","North Tonawanda, NY","c(Na, Na)","c(Na, Na)"
"Headaches, fatigue, &amp; fever are all symptoms of #flu. Learn more about the differences between cold &amp; #flu: https://t.co/myfpadQYN8 #FightFlu #FluFACTS https://t.co/TuLaDB8e1p","","c(Na, Na)","c(Na, Na)"
"#TravelingFluBug @CDCgov for #ACIP #FightFlu https://t.co/TmVTluCIOx","","c(Na, Na)","c(Na, Na)"
"@genentech supplemental new drug application for Xofluza, being developed to treat patients with #influenza at high risk of complications, has been accepted by @US_FDA for review https://t.co/zcHDvm9UsO via @Reuters #FightFlu https://t.co/wUucCiHBdM","","c(Na, Na)","c(Na, Na)"
"Senior Life: Did you know #influenza complications can include heart attack and stroke? https://t.co/cDzn7f21K6 #GetVaccinated to help #FightFlu https://t.co/MFO7oIHr2C","","c(Na, Na)","c(Na, Na)"
"Is it a cold or #flu? Learn more: https://t.co/8khs0wCdPZ #GetVaccinated to help #FightFlu https://t.co/XqXWFDQBES","","c(Na, Na)","c(Na, Na)"
"@jimmyfallon Gets a #Flu Shot from The Masked Vaccinator @DrOz#LeadingByExample https://t.co/mvDBmUpAZJ #GetVaccinated to help #FightFlu https://t.co/VKEGKdM17l","","c(Na, Na)","c(Na, Na)"
"Winter Health Myths Busted! Spoiler alert: the flu shot does not give you the #flu
https://t.co/8noGFZmhUx via @wsf27 #GetVaccinated to help #FightFlu https://t.co/J3gGTvUTI8","","c(Na, Na)","c(Na, Na)"
"So far this #flu season, 45 people have died of influenza-related issues in San Diego County https://t.co/cUH8Wb0WzV via @nbcsandiego #GetVaccinated #FightFlu https://t.co/sRSmqYQ546","","c(Na, Na)","c(Na, Na)"
"#ICYMI: New study finds no link between #flu shots and miscarriages, allaying fears via @statnews @HelenBranswell https://t.co/drHYHSxmOm https://t.co/ahpocrQ8rd","","c(Na, Na)","c(Na, Na)"
"@US_FDA Commissioner Scott Gottlieb resigns https://t.co/v7aQvjuVgE 
Thanks for #LeadingByExample and getting #vaccinated to help #FightFlu https://t.co/exhPNuY5oB","","c(Na, Na)","c(Na, Na)"
"#DYK: During the 2017-2018 #flu season, 185 children died due to flu and related complications? Download the #NFID free educational coloring book with information to help #FightFlu https://t.co/w2SYLJDoOm https://t.co/0VHjqhMQNY","","c(Na, Na)","c(Na, Na)"
"PUSH through #fluseason with Karma <U+0001F4AA><U+0001F3FC>Vitamins, superfruits + probiotics are kept at their MAX potency in our KarmaCap until youâ€™re ready to drink. Just peel, push &amp; shake for the immunity boost you need! #PUSHforBETTER https://t.co/te8IZL1B2H","","c(Na, Na)","c(Na, Na)"
"The best/worst part about being sick is how I give myself absolute impunity over the amount of cookies I consume.  #HealthyLiving #HealthyEating #flu #cookies #bake","","c(Na, Na)","c(Na, Na)"
"Changes in the immune system, heart, and lungs during pregnancy make pregnant women more prone to severe illness from #flu. Protect the ones you loveâ€”get your flu vaccine today. https://t.co/iqC504CZP1 #WednesdayWisdom #WednesdayMotivation #WhyIFightFlu https://t.co/CfgI0AmHWg","","c(Na, Na)","c(Na, Na)"
"""It looks like we are moving from an H1 wave to an H3 wave. There's still a lot of #flu to come."" https://t.co/r1GqnGLAMv","","c(Na, Na)","c(Na, Na)"
"Donâ€™t just think about vaccination as something you only do to protect the ones you love - view it also as a goodwill act for the benefit of others: https://t.co/lLl7WJdj7F  #NVFightFlu #flu https://t.co/gyHmsmDStu","","c(Na, Na)","c(Na, Na)"
"Check out our February #Newsletter and catch up on the latest health news and tips for leading a healthy life!Â  https://t.co/2Jkww179Xc #weightloss #tea101 #teatime #stress #flu #healthyliving #tea #herbaltea #CBD #Hempoil #edibles https://t.co/zb8Ov8agyW","","c(Na, Na)","c(Na, Na)"
"Don't go it alone!Â  Support a healthy immune system naturally with all #organic free radical fighting and detoxifying #herbal remedies! https://t.co/GCuqbKk0gY     #teatime #herbs #allergies #flu #cold https://t.co/8MsfDs69QM","","c(Na, Na)","c(Na, Na)"
"Check out our February #Newsletter and catch up on the latest health news and tips for leading a healthy life!Â  https://t.co/2Jkww179Xc #weightloss #tea101 #teatime #stress #flu #healthyliving #tea #herbaltea #CBD #Hempoil #edibles https://t.co/7gdqSeZURn","","c(Na, Na)","c(Na, Na)"
"Don't go it alone!Â  Support a healthy immune system naturally with all #organic free radical fighting and detoxifying #herbal remedies! https://t.co/GCuqbKk0gY     #teatime #herbs #allergies #flu #cold https://t.co/LpIJTQ032r","","c(Na, Na)","c(Na, Na)"
"Don't go it alone!Â  Support a healthy immune system naturally with all #organic free radical fighting and detoxifying #herbal remedies! https://t.co/GCuqbKk0gY     #teatime #herbs #allergies #flu #cold https://t.co/CGxvAoW6ju","","c(Na, Na)","c(Na, Na)"
"Don't go it alone!Â  Support a healthy immune system naturally with all #organic free radical fighting and detoxifying #herbal remedies! https://t.co/GCuqbKk0gY     #teatime #herbs #allergies #flu #cold https://t.co/PqCLzPpA1s","","c(Na, Na)","c(Na, Na)"
"Don't go it alone!Â  Support a healthy immune system naturally with all #organic free radical fighting and detoxifying #herbal remedies! https://t.co/GCuqbKk0gY     #teatime #herbs #allergies #flu #cold https://t.co/eX9B0bRbWE","","c(Na, Na)","c(Na, Na)"
"Don't go it alone!Â  Support a healthy immune system naturally with all #organic free radical fighting and detoxifying #herbal remedies! https://t.co/GCuqbKk0gY     #teatime #herbs #allergies #flu #cold https://t.co/ZkNNuIHcn6","","c(Na, Na)","c(Na, Na)"
"Don't go it alone!Â  Support a healthy immune system naturally with all #organic free radical fighting and detoxifying #herbal remedies! https://t.co/GCuqbKk0gY     #teatime #herbs #allergies #flu #cold https://t.co/gf5motqMmT","","c(Na, Na)","c(Na, Na)"
"Don't go it alone!Â  Support a healthy immune system naturally with all #organic free radical fighting and detoxifying #herbal remedies! https://t.co/GCuqbKk0gY     #teatime #herbs #allergies #flu #cold https://t.co/yIx6qRNLB3","","c(Na, Na)","c(Na, Na)"
"Check out our February #Newsletter and catch up on the latest health news and tips for leading a healthy life!Â  https://t.co/2Jkww179Xc #weightloss #tea101 #teatime #stress #flu #healthyliving #tea #herbaltea #CBD #Hempoil #edibles https://t.co/CpFluJ6ldI","","c(Na, Na)","c(Na, Na)"
"Don't go it alone!Â  Support a healthy immune system naturally with all #organic free radical fighting and detoxifying #herbal remedies! https://t.co/GCuqbKk0gY     #teatime #herbs #allergies #flu #cold https://t.co/gTXfEbyO2J","","c(Na, Na)","c(Na, Na)"
"Check out our February #Newsletter and catch up on the latest health news and tips for leading a healthy life!Â  https://t.co/2Jkww179Xc #weightloss #tea101 #teatime #stress #flu #healthyliving #tea #herbaltea #CBD #Hempoil #edibles https://t.co/oGi3IRvARu","","c(Na, Na)","c(Na, Na)"
"There is not a cold or fever that this #ramen won't cure #cold #flu #fever #notfellingwell  #fever #terakawa terakawaphilly  5 stars always @ Terakawa Ramen - Philadelphia https://t.co/EeQcSLBAYj","Philadelphia, PA","39.9554 -75.15448","-75.15448 39.9554"
"I tell someone I haven't had the #flu in over 14 years, because I haven't got a #vaccine since 2005, and they claim I'm #Superman. I'll take that as a compliment. After all, the #courtofpublicopinion is never wrong! #DontVaxMeBro","","c(Na, Na)","c(Na, Na)"
"@ToddHagopian Btw, I haven't had a #FLU vaccine since my discharge from the #Navy and I haven't had the flu since! Not once since 2005. But I do recall that every year when I did get such a vaccine I ended up getting the flu. Care to explain how that work","","c(Na, Na)","c(Na, Na)"
"Widespread #flu activity is being reported by 49 states and Puerto Rico. Help stop the spread of flu and take 3 actions: 

1<U+FE0F><U+20E3> Get vaccinated
2<U+FE0F><U+20E3> Take everyday preventive actions
3<U+FE0F><U+20E3> Take flu #antivirals for treatment if prescribed. 

Learn more: https://t.co/kzfaEwy6Hv https://t.co/VDzQWeVlr7","","c(Na, Na)","c(Na, Na)"
"#FluTip: If you are at high risk for #flu complications, your #healthcareprovider can prescribe antiviral medication to help your symptoms and lessen your risk of serious illness. Take them exactly as prescribed: https://t.co/yT6ZjCN6Uw #FluSeason #FightFlu https://t.co/FEYtXiJgEA","","c(Na, Na)","c(Na, Na)"
"Day 6 of parenting a #sick kid with a #flu is not inspiring a mom of the year performance.  #momlife #sendhelp #wine https://t.co/SJJCvfE8PD","","c(Na, Na)","c(Na, Na)"
"Managing Diabetes During Cold and Flu Season; What You Need to Know Now to Stay Safe - Active Diabetics #diabetes #flu #cold   https://t.co/4Sn1ma7MRQ","","c(Na, Na)","c(Na, Na)"
"@Dizzy585 Let me see what we have planned. #Cough #cough @ktj_starkid_ptx","","c(Na, Na)","c(Na, Na)"
"#Flu #vaccination during pregnancy does not cause miscarriage: https://t.co/7337CJj2Iq","","c(Na, Na)","c(Na, Na)"
"NEWS SCAN: No #flu shot link to miscarriage; Saudi #MERS case; #Measles and #vaccine exemptions; New #malaria approach https://t.co/4F5UlIlbH7 #fluvax #antivaxxer","","c(Na, Na)","c(Na, Na)"
"NEWS SCAN: Saudi #MERS cases; #YellowFever in South America; Absenteeism and illness; #Flu vaccine and heart attack https://t.co/hgwHaDbMMe #fluvax","","c(Na, Na)","c(Na, Na)"
"US #flu activity stays high as 15 new deaths in kids reported https://t.co/NcCSEtNuaK #influenza https://t.co/rMOyUx0lwU","","c(Na, Na)","c(Na, Na)"
"Attention @ambrosia_ca shoppers Doncaster @coldQ1 is there #coldQ natural oral spray designed to help your body fight #coldandflu It provides herbs that have #antiviral #immuneenhancing #antiinflammatory action Can inactivate Â #influenza A &amp; B  #swineflu #H1N1 #H3N2 #healthtip https://t.co/QrgLVAxLFr","","c(Na, Na)","c(Na, Na)"
"Heart disease is among the most common chronic conditions in adults hospitalized with #flu. If you have heart disease or have had a stroke, take these steps to #fightflu. https://t.co/zQNeNB1DwX https://t.co/6vfMbZtqJh","","c(Na, Na)","c(Na, Na)"
"Follow @CDCFlu for #fluseason updates and tips to protect yourself and your family from #flu. https://t.co/qy68oF6KSP https://t.co/q9cNMR8hWc","","c(Na, Na)","c(Na, Na)"
"Showing cold or flu symptoms? Drop by the #flu study kiosk in the @UW Health Sciences Building lobby and get your noses swabbed for science! The project will create a first-of-its-kind citywide network for infectious disease tracking. https://t.co/IJgvHiau1g https://t.co/NCHvmPPeOc","","c(Na, Na)","c(Na, Na)"
"#TwitterTakeover Alert! 

Tune in tomorrow at 10:30 am ET/7:30 am PT for pediatrician @SeattleMamaDocâ€™s takeover of @CDCFlu to talk all things #flu and children. 

Share the message and help #FightFlu. https://t.co/9Z35su2wWr","","c(Na, Na)","c(Na, Na)"
"Get the latest updates on #influenza and this #fluseason by following @CDCFlu. https://t.co/WuPrWh2l8G","","c(Na, Na)","c(Na, Na)"
"Are sneezes and sniffles a sign of a cold or flu? Both are contagious and can have similar symptoms. However, colds generally do not result in serious health problems, and flu can have very serious complications. Learn more: https://t.co/YhWMSXeRJL #FightFlu #CDPH https://t.co/Ujs50BMRhx","","c(Na, Na)","c(Na, Na)"
"As this year's flu season intensifies, remember: It's never too late to fight the #flu! Getting vaccinated is still the best way to protect you and your family from the flu. https://t.co/5Rx9QG1KOM #TuesdayThoughts #TuesdayMotivation https://t.co/sHpkCQ1DhD","","c(Na, Na)","c(Na, Na)"
"A more severe strain now accounts for nearly half of all new #flu cases, and flu season could linger until May, the CDC says. https://t.co/awS6N2aUp0","","c(Na, Na)","c(Na, Na)"
"Best ways to stay healthy during #flu season https://t.co/DjfYLzbDvo","","c(Na, Na)","c(Na, Na)"
"How to Protect Your Home from the #Flu https://t.co/4ik4j74umR","","c(Na, Na)","c(Na, Na)"
"This is good news! Hand washing habits improve when #flu season hits, survey shows https://t.co/J58Oo5GFHM","","c(Na, Na)","c(Na, Na)"
"This is sad...North Jersey infant is third child to die from #flu this season.  https://t.co/95K0sZlofI","","c(Na, Na)","c(Na, Na)"
"NJ #Flu Risk â€˜High' As Whooping Cough Hits Schools https://t.co/nrg3SYSu4R https://t.co/es44CjtpTS","","c(Na, Na)","c(Na, Na)"
"According to @CDCgov #flu statistics for Week 8 (week ending February 23), this season is still elevated with â€œwidespread influenza activityâ€ in 49 states and Puerto Rico. Learn more Week 8 statistics on #biomerieuxconnection. https://t.co/XSYBKrnHs4","","c(Na, Na)","c(Na, Na)"
"Read yesterdayâ€™s #biomerieuxconnection article for the latest statistics on this yearâ€™s #flu season. https://t.co/HomYn9OXSw","","c(Na, Na)","c(Na, Na)"
"Also see my interview w/ #NIH Fauci from last week on universal #flu vaccine &amp; #NIAID's strategic plan here: https://t.co/64ZhHVEg26
Today's preview of @HouseCommerce March 8 hearing here: https://t.co/fSQEfwhIK7 
#influenza #vaccines #pharma #biotech #CDC #FDA #BARDA https://t.co/xAiXODyzAr","","c(Na, Na)","c(Na, Na)"
"@JackieWSYX6 talked with @OhioHealth #DoctorsHospital ED Medical Director Bruce Jones today about a spike nationwide in #Flu cases. Watch the story on @wsyx6 tonight at 5pm. https://t.co/iN27o0oRJL","","c(Na, Na)","c(Na, Na)"
"Doctorâ€™s Hospital @OhioHealth seeing an uptick in ER visits due to the #flu &amp; itâ€™s bad across the country according to the @CDCgov We take a closer look on whatâ€™s happening locally and why so many are getting sick, tonight https://t.co/vKy9hyQowk","","c(Na, Na)","c(Na, Na)"
"â€œItâ€™s very unfortunate losing any young child to something that could have been preventable but I think this should be a wake up call to many in our community about how serious the #flu can beâ€ @DrMRoberts @ColumbusHealth talks to us about 4th OH child whoâ€™s died from the flu https://t.co/YyeWx4jDNe","","c(Na, Na)","c(Na, Na)"
"#DYK: #Flu can be deadly for people with heart disease? They are up to 10X more likely to have a #HeartAttack within 3 days of flu infection. Learn how to help #FightFlu at https://t.co/5OlDg1uH0Z #GetVaccinated https://t.co/cRhREy0Qyk","","c(Na, Na)","c(Na, Na)"
"When to Wash Your Hands <U+0001F9FC>

1<U+FE0F><U+20E3>Before, during &amp; after preparing food
2<U+FE0F><U+20E3>Before eating
3<U+FE0F><U+20E3>Before &amp; after caring for someone who is sick
4<U+FE0F><U+20E3>Before &amp; after treating a wound
5<U+FE0F><U+20E3>After going to the bathroom
6<U+FE0F><U+20E3>After blowing your nose, coughing or sneezing
7<U+FE0F><U+20E3>After handling trash
#FLU https://t.co/TOSWYu7Dgl","","c(Na, Na)","c(Na, Na)"
"JUST IN: #Connecticut #flu deaths rise to 37 this season. Eight more people have died since the last update from DPH: https://t.co/wyE0uRNatP","","c(Na, Na)","c(Na, Na)"
"â€¢ The #flu has killed 3 more people in #Connecticut
â€¢ A woman has died after smoking in bed in #Bloomfield, according to police
â€¢ There are now 2 more of the world's rarest cats at a local zoo https://t.co/z8ufZZmmHA","","c(Na, Na)","c(Na, Na)"
